smiles,fingerprints,LXRbeta binder
OC(c1ccc(cc1)N(CC(F)(F)F)S(=O)(=O)c1ccccc1)(C(F)(F)F)C(F)(F)F,"[2.566585929830121, 3.0148001862981753, 2.244814568927178, 6.088197433270506, 2.1905129621806667, 3.4411099496481214, 2.226555613031718, 3.443978153742652, 3.0960941728265943, 5.101974127971176, 2.078114767679842, 7.1236479719115255, 3.0900491353980537, 2.939115137064681, 2.4084235168104615, 2.6673047766921694, 3.3049404642160702, 2.9492333357624654, 3.461809735882359, 2.5771587730121643, 3.1927097889920812, 2.1948312321579784, 2.4496967360964423, 2.0184771571029314, 2.1814845694626075, 2.6765606336426595, 2.2769102964118124, 3.4325434196983737, 2.332871938876338, 4.233396867972629, 3.865111334868959, 2.961439742604529, 2.085610793752741, 2.0449716213503573, 2.4038440956025777, 3.1487915742611943, 4.606510584238034, 2.1092101740355718, 2.114538593180581, 1.9709371988498416, 2.584196545373885, 4.104188347771011, 2.197355385133501, 2.632578298497642, 5.198241585298527, 2.8935248326988248, 3.3250667300778156, 3.6507296543956222, 3.0615345842974926, 5.037714971140733]",1.0
c1(cccc(n2ncc(CN(C)Cc3c4c(ccc3)non4)c2)c1)OC,"[2.7885730270638067, 3.5618140847525948, 2.2823118552901067, 3.8879591280680446, 2.2449698290725295, 2.2510071938003686, 1.716314925844928, 2.2643688049848136, 2.137629018165918, 4.219631051220799, 1.65272870255982, 4.291898088806548, 3.3101212618963407, 2.1923384591109736, 1.71296619007045, 2.9768314617328184, 2.2390490292186658, 2.0460581307900316, 4.163021315243109, 1.962256775886764, 2.2503652843527004, 1.6343683665534694, 2.6002393945514215, 1.6107893980510268, 2.1318393287766155, 3.0053584259115347, 2.3850749810469947, 4.111554899504961, 1.65634224545163, 2.58883212128514, 3.535210467323153, 2.0876522703179465, 1.7224530512527674, 1.973236324144364, 2.543675343056867, 2.0924706370756496, 4.361239042438333, 2.0519179292712515, 1.683462833440839, 1.728933138102703, 2.1508399151559994, 3.779591103298494, 2.2054183711903725, 1.8869999938789683, 4.044838739627454, 3.1916172466711186, 2.317344038234897, 2.460967717352643, 2.202668275410742, 4.102850783690507]",0.0
c1c(O[C@@H](C)CNc2nncc(n2)c2c(cccc2)F)cccn1,"[2.4899248752019916, 2.81276460542597, 2.1669017139376074, 3.0040657988174138, 2.107603070145661, 2.4560544921771887, 1.8621604605675013, 2.5010831471431296, 2.364970195251818, 3.1868946323786416, 1.71857361805092, 3.198311916392935, 2.648484047036365, 2.0873686369670263, 1.8294603730261925, 2.5847863747226647, 2.492165620162105, 2.236860455445016, 3.158286188299287, 2.184119407081871, 2.5087421256009104, 1.7828974116598053, 2.371903704138476, 1.7575756058923269, 2.066237473616133, 2.5828801344340016, 2.20862599668804, 3.1360461905998154, 1.7901324749035536, 2.4754031782146515, 2.7460493579546545, 2.2917773702693465, 1.8679160692051702, 1.8958971794231458, 2.3570588290111565, 2.2333904582432536, 3.313712024581553, 2.0195986401063366, 1.851417963068666, 1.8077408552281466, 2.084929553951553, 2.9416796331802004, 2.114542980927971, 2.020911531421269, 3.031673567384476, 2.6395898930930666, 2.6133086529081915, 2.750153680450984, 2.4816888472153398, 3.165678988396496]",0.0
c1cc(cc(c1)C(F)(F)F)[C@H]2CN(CCO2)CCn3cncn3,"[2.387090325382716, 2.9193660865750197, 1.9960836960387494, 3.67177387791181, 1.964821697845426, 2.075276014691495, 1.5260637604005023, 2.071525395668421, 1.9392179837548569, 3.7627371195341333, 1.4945031105346513, 4.050037997350814, 2.807695219534732, 2.042712839685403, 1.5778681758591964, 2.5256245705072775, 2.0227310799696063, 1.8625006418578192, 3.370935979103198, 1.722033036054902, 2.0107460967883273, 1.4693817692488242, 2.2392791288675067, 1.4359038012347933, 1.890363859728338, 2.542658808023674, 2.098902371557756, 3.345861170825666, 1.4969603580956736, 2.490161255745342, 3.1403946266306773, 1.8840453785936118, 1.5136356978757621, 1.7481889108082673, 2.1975713676897133, 1.9436805797052792, 3.794583964108038, 1.8042273167025815, 1.4945835002455345, 1.535209000481452, 1.9277092481578222, 3.344584884541219, 1.9337913688473207, 1.711697825307933, 3.6744569847786037, 2.6569836921633674, 2.055866243611903, 2.1913926495646883, 1.9360002583779514, 3.7005792734316376]",0.0
c1cc(cnc1)CNc1cc(c2cc[nH]c2n1)c1cc(ccn1)CO,"[2.8473207332785573, 3.438247739124718, 2.3335624381421933, 3.453139795096302, 2.307070819205085, 2.140658414129572, 1.673442400717863, 2.1591279153904206, 2.0554375537526255, 3.7539601220661383, 1.6512259551924466, 3.881961368599909, 3.1658720584452498, 2.0872292474026413, 1.651369635878039, 3.0290089222608483, 2.1444327695036427, 1.961893811945451, 3.9302325405024314, 1.9171907081684645, 2.1595327274218854, 1.5882150668948212, 2.653807072898853, 1.6002455290226998, 2.1746992486360637, 3.0400802025934643, 2.4512848048433127, 3.892729567017756, 1.594036514824813, 2.3818395586277674, 3.2604404176295616, 2.0098172725341032, 1.7144465668578224, 2.012099659536133, 2.6083692870830797, 1.985355305974635, 3.964064601728202, 2.0980756663229503, 1.6742956275157648, 1.7516717612603738, 2.100159101169168, 3.486221127064282, 2.2644311910685486, 1.8158069847736569, 3.6236553506091296, 3.1040169828521167, 2.233794120528995, 2.3508935686210215, 2.1286815914268673, 3.6948485738595496]",0.0
c1cc(ncc1Cl)c1cc(nc2c1cc[nH]2)NCc1ccncc1,"[2.7192529943374075, 3.4073236817669406, 2.1876702899483647, 3.434476209716873, 2.162177634631238, 2.019725802822908, 1.5476770028084863, 2.0361909052257015, 1.9261172460667295, 3.747316978938815, 1.5321262130939075, 3.9000558115638695, 3.1107308248936376, 1.98014237941124, 1.5430264274113537, 2.9154862919372913, 2.0139157221963297, 1.839608904398797, 3.9598821212976927, 1.7778223063205847, 2.0260361533542306, 1.4685402174535707, 2.519643757044564, 1.4676010619101563, 2.022723214413507, 2.9360454210615896, 2.3004665584984494, 3.9034035004199046, 1.4891521543047264, 2.285616034618074, 3.2309921453460926, 1.8826335986383806, 1.5761987573766885, 1.8730975269041288, 2.4649217870086395, 1.8740272470018395, 3.9546316340091128, 1.946695640760763, 1.5381162232384522, 1.6119557300154848, 1.9757054034023152, 3.4502864554989925, 2.1168033222692704, 1.701704380209198, 3.624202014083665, 3.0201437095505352, 2.0970816759153217, 2.222805456104164, 1.992605167543805, 3.665438303256208]",0.0
c1cc(oc1)c1nc([nH]n1)CNc1ccc2nnc(n2n1)C(F)F,"[2.3271257612922915, 2.816379525284182, 2.0086153259836643, 3.267724960273741, 1.9453496143545659, 2.5333895049993225, 1.76754524073632, 2.5891427208772098, 2.3878615817378535, 3.458886814266283, 1.6378454072269055, 3.3716879673476887, 2.709191797798204, 2.1355023760077474, 1.8301363926047376, 2.433827339134594, 2.5388450086277885, 2.2717475959072893, 3.205836865256885, 2.1714000030237806, 2.551689684142962, 1.6905210637815418, 2.221873233314689, 1.627734955168846, 1.901315877736263, 2.450863806136447, 2.037169151770949, 3.187373219208577, 1.7581606690981426, 2.622702440708612, 2.898136028731936, 2.318236795355298, 1.7513547285810502, 1.7567258006133488, 2.1883592270346175, 2.2902370728665318, 3.537518530896014, 1.8526573487335831, 1.7325460946910702, 1.6616147629241804, 2.072492460270226, 3.0971906764577115, 1.954313516600993, 2.043877798050287, 3.254436114065761, 2.658323878248833, 2.674323127164058, 2.836188840330853, 2.5291694681038814, 3.434851826471674]",0.0
c1ccc(OC)cc1c1[nH]nc(c1)c1onc(n1)c1cnccc1,"[2.4415841669021914, 3.065641496012133, 2.0198645528961543, 3.4420107582848747, 1.9737192641478236, 2.3906599164141125, 1.619237908674891, 2.4266521475112066, 2.2234888380304163, 3.685853004237304, 1.5540349706414767, 3.664808125585348, 2.9020496736704118, 2.090177505169161, 1.6811715377853187, 2.5951038653161165, 2.3657670116069576, 2.1066438130383105, 3.5406706538560755, 1.9614829484696221, 2.3387630344985935, 1.5422684540578675, 2.2830181558236227, 1.507601648644926, 1.8867122692328486, 2.610987079855654, 2.0806745971620524, 3.5018211232194414, 1.6056716124636154, 2.56497798141885, 3.0901477381589086, 2.149290115888942, 1.6256133824633, 1.745262873613055, 2.243225744605254, 2.154985120076853, 3.792868633941344, 1.8310852850471155, 1.5994150908811897, 1.5818997442054288, 2.0296470380767975, 3.298302069738549, 1.9580738937016429, 1.8874834257074105, 3.487903673375385, 2.820983825048972, 2.442145096158615, 2.64954519961353, 2.3043169737114835, 3.634686961358847]",0.0
c1ccc(c(c1)CNc2nccc(n2)CCC(F)(F)F)n3cncn3,"[2.684508172151469, 3.0362003549220633, 2.329354274363917, 3.125868686634779, 2.267392272070173, 2.441463838886545, 1.9163745060256507, 2.4792737852235276, 2.3553695146339853, 3.331762089052498, 1.794707221589953, 3.375811608268739, 2.8342706341295028, 2.1622499488993405, 1.8895058763770873, 2.7982828161165867, 2.463708183776757, 2.244486087334811, 3.3953603462546753, 2.186366228215645, 2.488400128106185, 1.8403435013140155, 2.560431313363027, 1.817028909456965, 2.210786461711686, 2.7954069225666545, 2.393042504321449, 3.3783402836947447, 1.8430740656632854, 2.5177140343561994, 2.905648404054564, 2.2921632349949235, 1.9197424444789906, 2.030881669330785, 2.5323519277557525, 2.25424802019365, 3.5005558813511573, 2.1511254662376023, 1.899820621701063, 1.893292340753953, 2.165995837443002, 3.1163875883028718, 2.2666671245631926, 2.059232018059495, 3.1891270075038944, 2.8195812717813347, 2.5795463612365013, 2.7032774383731284, 2.449827879433188, 3.3136428929690265]",0.0
c1ccc(c(c1)[C@@H](CNCc2ccc(cc2)C#N)O)C(F)(F)F,"[2.3295820838993473, 2.6848659634137233, 1.9950285500104132, 3.190553819319754, 1.9604391064313909, 2.298337075919632, 1.7332521374550947, 2.3261076282440656, 2.2065117288583953, 3.299489069480694, 1.5986615292093278, 3.492934183939723, 2.566236571741391, 2.012193165444725, 1.7371669145597513, 2.434762704797681, 2.318704236826964, 2.1000148119019855, 3.0766367366790996, 2.0165603867427326, 2.32459871265404, 1.6746555627083757, 2.20097913564647, 1.6157337620059211, 1.914677805620461, 2.440180116716728, 2.059743142572442, 3.0496331154401988, 1.6968453160336776, 2.455421498638199, 2.797768862971013, 2.1359021009594494, 1.7004623195281576, 1.7709343617397464, 2.173554046294445, 2.118137951445364, 3.359021410315922, 1.8496596091339432, 1.693822514437474, 1.6499840927877785, 1.9414715967967247, 2.9899737169510283, 1.9468615785483006, 1.9088667797332182, 3.210054686742148, 2.48128756796326, 2.415580669106937, 2.519045278431493, 2.278737435666913, 3.248366847534273]",0.0
c1ccc(cc1)C[C@@H](c1ccccc1)Nc1ccc2nnnn2n1,"[2.589857071795198, 3.1269388269130856, 2.1273031661789488, 3.3761535367026783, 2.0998468026701254, 2.2480999624152234, 1.6051998401676129, 2.2673832112358405, 2.133913586872059, 3.63651204889634, 1.5751333251858355, 3.701406220885405, 2.9242733756523442, 2.0272282273427797, 1.6282956007156537, 2.741064243368186, 2.245123747791388, 2.0218039165926482, 3.6161522591849273, 1.9289277777441223, 2.2274109884476663, 1.5274572502676569, 2.4095099861867575, 1.5329758828485838, 1.991449557374735, 2.7575083398421705, 2.2259440170522806, 3.572890795543722, 1.5554440659300823, 2.40881722607087, 3.0893503522584402, 2.066004596260754, 1.6509915489318794, 1.8354435964001687, 2.388012819350065, 2.0502335589424927, 3.782668028201236, 1.9291960092660858, 1.6235747241191307, 1.6478867252682923, 2.012874169006304, 3.299913459624789, 2.0736563707142275, 1.8215292297927665, 3.4636246565096203, 2.851646227879064, 2.326944335885548, 2.4905868742233976, 2.2003466629225046, 3.565491196568304]",0.0
c1ccc(cc1)[C@@H](CCn1cncn1)Nc1ccc2cc[nH]c2n1,"[2.6935906226344537, 3.2327334431652393, 2.2096358858912715, 3.3125907718900853, 2.1817363698518144, 2.127176178195225, 1.6076793243140939, 2.141154894904382, 2.0382778643442228, 3.58585563557617, 1.5919827392522237, 3.693379729482947, 2.9873518011563367, 2.0178050256098596, 1.6037319862968464, 2.854212375209226, 2.127352767457085, 1.9376227588764392, 3.7205150249478187, 1.8764748010625891, 2.1266506815167467, 1.527566359941083, 2.507033591639864, 1.545138774671588, 2.0667217757499934, 2.8684459652651917, 2.321986201497859, 3.6797035777726537, 1.5353429804715986, 2.3308836774245485, 3.0980090983565005, 1.9809206748987174, 1.659051928492849, 1.9011983701888016, 2.4794229698434984, 1.9646503242431512, 3.774085087058232, 1.9966635824684866, 1.6264734276618618, 1.6851578418473028, 2.0241431819743574, 3.3113427583447237, 2.1506568257633587, 1.7741997904747084, 3.4406156002640556, 2.923174641093572, 2.204284473957688, 2.3367055417970843, 2.095783821421704, 3.5231264737798886]",0.0
n1(C[C@@H](CN(C)Cc2nn(nc2)c2ccccc2)O)nccc1,"[2.491108925885936, 2.7189129157464818, 2.1619443173607866, 2.7499715711640924, 2.1191192518476107, 2.299455984456511, 1.815042195262508, 2.3441146832032937, 2.241584749181841, 2.911703639952718, 1.6524811659046292, 2.9610821227337594, 2.5192868530710664, 1.9530922274062168, 1.736819887345307, 2.5831702273498465, 2.3539051691009525, 2.1184316657441173, 3.0112310930550428, 2.1179494268838748, 2.38667373618086, 1.7369552321293158, 2.369909497904764, 1.7238182614788398, 2.0757327305045403, 2.575562672500308, 2.234316570778569, 2.9934836116328407, 1.7133248131734042, 2.278635284283239, 2.5555581096493762, 2.175861357569132, 1.830735998746125, 1.896495979079046, 2.3587568591016206, 2.088661111649123, 3.0671449909066952, 2.0198390069969996, 1.8094600294318164, 1.7882786435830482, 1.9784452682080427, 2.746091216479632, 2.1154182504226204, 1.9212537614525185, 2.7950741641960106, 2.533100161113429, 2.4930334356130106, 2.595209944096028, 2.372162137225084, 2.910599091257371]",0.0
n1c(c(n(c2c(cccc2)F)n1)N)c1onc(n1)c1ccc(cc1)F,"[2.425623667624339, 2.8961527370268625, 2.100549952338208, 3.241966833028678, 2.030628873977524, 2.702320566105479, 1.9079664095245397, 2.802624658692197, 2.5575345937502107, 3.4415998682293347, 1.6824881457922185, 3.4163857711088434, 2.74130883096604, 2.1225286366674134, 1.897166483992976, 2.5388962154722194, 2.752252811664446, 2.4185935377116787, 3.316886039468389, 2.382196642104426, 2.78893017157944, 1.81701834983263, 2.311158115307764, 1.7424856279409364, 1.9897355568623478, 2.5474540623410933, 2.119271837892697, 3.2854168722082693, 1.859359698908071, 2.623804951610998, 2.909297180397451, 2.4788124294030713, 1.8824314465858525, 1.8354537411276246, 2.281257281394866, 2.3958031624911436, 3.548354829592178, 1.9455608114918541, 1.855712012645038, 1.7495990261592747, 2.0820989475573253, 3.1209707407017193, 2.044511597889864, 2.14769553651042, 3.2695878297024383, 2.7042521043180834, 2.966742487558234, 3.1148689937857257, 2.7906930687714806, 3.415990252186078]",0.0
n1nc(C)oc1[C@@H](C)Nc1cc(c(cc1)OCc1cnccc1)Cl,"[2.448568453947087, 3.0117563051185265, 2.0625621621882924, 3.322161136716839, 2.0109693824145514, 2.3781012142910773, 1.7080575902993727, 2.4374688268315445, 2.2459090289518726, 3.5590697119899213, 1.5756360282304627, 3.5808317780530334, 2.8475193104500223, 2.0523072350294256, 1.7204949690926115, 2.5903237358737425, 2.3904127391714436, 2.1233248977513495, 3.459241512143138, 2.023875081060202, 2.394927609115459, 1.6329712903608684, 2.313141967670042, 1.580425219911813, 1.9444702693093716, 2.602474008654422, 2.1185538800308534, 3.4306576309821164, 1.6698042813051441, 2.4865427262516326, 3.012410197739056, 2.174521419053904, 1.6864793544439745, 1.7919023753167442, 2.269370548471629, 2.13811296304021, 3.6765547102458447, 1.881345546713603, 1.6647438076635273, 1.6369783693961772, 2.0052224770193403, 3.2202765943473133, 1.9984893395482473, 1.9140299731592858, 3.3979150417723942, 2.7698821164833918, 2.4972367196444964, 2.674946262483821, 2.356248865671896, 3.510773334588903]",0.0
o1c(c2nc(CN3CC[C@H](CNc4ccc(C)cn4)C3)on2)ccc1,"[2.6685411940061927, 3.274916849330036, 2.2347198233995993, 3.5164653693185888, 2.1973078803074646, 2.297026608256688, 1.7159615238547412, 2.343557346055373, 2.1761112731478596, 3.7940745482368254, 1.6284025932879047, 3.8385678411261, 3.070837392296815, 2.1342468576051354, 1.7133793908372925, 2.8219530106752124, 2.297740507117606, 2.0695278671073605, 3.7737651773305525, 2.002522514071151, 2.3096439135576974, 1.6323190308685596, 2.5075301308698306, 1.6141868982426941, 2.1164502403961816, 2.8407035126337834, 2.3415830016733676, 3.7494873524651764, 1.6421188954453447, 2.5147724114435683, 3.2287917031739637, 2.1179603921949486, 1.7280281712805867, 1.9483672489247248, 2.468848130195944, 2.093433800062028, 3.9486054594687205, 2.0315863868225392, 1.6923993974267941, 1.7218902337648636, 2.102196675088066, 3.4583089048017155, 2.1683704648805424, 1.8969464772524844, 3.623300901282992, 2.97932835480107, 2.3947929386198608, 2.546543957003541, 2.2717492843477545, 3.740130163642151]",0.0
