smiles,fingerprints
CCO[C@H]1CCCN(C1)C(=O)Cn2cnc3c2c(=O)n(c(=O)n3C)C,"[2.150234454607873, 2.5689356959182184, 1.935295112064894, 3.093877087323274, 1.8582365404191208, 3.1612634405062785, 2.001116365619547, 3.3503099963919767, 2.9383079258073073, 3.2279228545133063, 1.5968496551304976, 3.1456393731700456, 2.4580644774927873, 2.0421661637486404, 1.9765270135494544, 2.2152083985368267, 3.235445640871979, 2.736094322216187, 2.952490640534176, 2.7319230966470203, 3.3048470127646734, 1.9038124269808865, 2.077963541905094, 1.7518805686012069, 1.8974388603465224, 2.233642473449022, 1.949262863847621, 2.9457870358690643, 1.958516901079214, 2.7467426094198766, 2.653198081384813, 2.8127250632323175, 1.8987989529734601, 1.7325234999649577, 2.0520529952354036, 2.696760376918748, 3.271666336444899, 1.8244564885402053, 1.8781570044364808, 1.6768269550255903, 1.963951157423718, 2.8717389232743695, 1.8796353738027087, 2.326400989764733, 3.0575334863415824, 2.4220303552237645, 3.592353564667738, 3.715806606350619, 3.3075675064635783, 3.2200137331977228]"
CCOc1c(cnc2c1c(=O)n(c(=O)n2C)CC(=O)N3CCCC3)C,"[2.0758683682787975, 2.604274579284431, 1.8462797735463476, 3.2053926402090944, 1.7716985317162575, 3.222395174780825, 1.9400169408605392, 3.435869169486242, 2.9387781713024936, 3.371813239813406, 1.530857753074292, 3.2965812411021314, 2.486893086550115, 2.000873271363207, 1.9245722497899282, 2.1498177504182605, 3.2737046092260624, 2.730055739262714, 3.0999231584648888, 2.721221587268624, 3.3188767413737663, 1.83836052791726, 1.9905930872968884, 1.6840052008796562, 1.8096749514135984, 2.1770121984250563, 1.8599340835614018, 3.0690413483530694, 1.899989108749913, 2.7756543307680634, 2.724927248470209, 2.7995485080187463, 1.8366357117028105, 1.648620667705564, 1.9652712491700406, 2.7146935670100834, 3.40957452088998, 1.7367942584922431, 1.8154601948362465, 1.597343633110262, 1.9083352667790798, 2.9539679689478118, 1.79196984058935, 2.3034382965782174, 3.1844691980484265, 2.417608771548895, 3.6533763817060723, 3.8184635695683053, 3.331661214199432, 3.337811318090897]"
CCOc1c2c(ncn1)CCN(C2)c3c(c(=O)n(c(=O)n3C)C)C#N,"[2.0054679257765122, 2.446701725680912, 1.8111513874059881, 3.1011629908458973, 1.7252994449821621, 3.3652737291809185, 1.9893874212723712, 3.593789558252134, 3.098174925592717, 3.210764565923345, 1.5597537238884882, 3.0864017186502237, 2.3720218066933807, 2.050411288790992, 2.013384231255224, 2.065430713205267, 3.4483001840425302, 2.8735880888771206, 2.812095194325639, 2.8677026788104625, 3.5205115202692343, 1.8873140930013297, 1.9438137858406126, 1.7116069704505434, 1.769220634451448, 2.0875545476203947, 1.7959639945787074, 2.8051380028649215, 1.98627416822013, 2.83848231509081, 2.608016891514673, 2.9583783415864136, 1.8776319285437797, 1.6165959651829913, 1.9142537913088724, 2.8263480521372597, 3.223090412668044, 1.706601861997089, 1.8600921222304758, 1.5985719044638673, 1.9456071584140469, 2.8235801721617317, 1.7545901714616647, 2.4059211324744525, 3.0296657056109284, 2.3391932455118485, 3.8812241424938128, 4.026446969020106, 3.5568784165193215, 3.2051682788582028]"
CCOc1cc(cc(c1O)[N+](=O)[O-])/C=C/2\C(=NC(=O)N(C2=O)C)[O-],"[2.1639616767586665, 2.5060793140924713, 2.0121780206934137, 2.9372675205394625, 1.9204715272439554, 2.661466055140996, 2.1493431893834325, 2.738022484681564, 2.6114632294953637, 3.093055659591668, 1.7510133870220042, 3.0387194254677636, 2.4160402671421486, 2.087003164692418, 2.0206642656309675, 2.2065666814319456, 2.7591330352359487, 2.4723488478058564, 2.8156454034351457, 2.4538586060231413, 2.867108300756842, 2.0873616400030106, 2.132928605536218, 1.917646066342995, 1.976194446954859, 2.2087803774803665, 1.9747630640434897, 2.829317045161873, 2.1032844506977764, 2.5468120250578363, 2.5872311427534855, 2.539424273616604, 1.9996643280265642, 1.8248358391220791, 2.0958434841024807, 2.3985367109469626, 3.118092408909164, 1.9284471623662607, 2.0048030574961793, 1.8317377413317202, 2.0390572861790237, 2.7836781888898194, 1.9616036549912634, 2.210359028639651, 2.97671599188573, 2.4061136535182523, 2.963516266910382, 3.020865743527345, 2.792042277727851, 3.0589339755155827]"
CCOc1cc(ccc1OCC(=O)[O-])/C=C/2\C(=O)NC(=O)N(C2=O)C,"[2.4173410633702512, 2.8967538611972756, 2.1669522811752984, 3.3322737966002127, 2.0921954910330314, 2.484716207348159, 2.065574748621755, 2.5247468095582946, 2.4243231900055737, 3.5439184501888548, 1.790321759244755, 3.5233267618448822, 2.758769574023261, 2.180209971905107, 1.9705511221969307, 2.50112313958772, 2.5393649636090747, 2.313137720749478, 3.3269911571064448, 2.25905836077707, 2.6177222637243007, 2.0101622101545735, 2.3452566199581333, 1.877326604938632, 2.1087961867713156, 2.5097577935366107, 2.1780590898501817, 3.321020159338196, 2.0223225785932333, 2.613170660457525, 2.9534398058960165, 2.363454528185377, 1.9393995744602148, 1.9451055972466595, 2.300814696507659, 2.285861935932178, 3.5971125638989263, 2.0449961884538816, 1.9432987908790968, 1.8704049298858696, 2.13161195957397, 3.1637326556924545, 2.1127232247312975, 2.12214628629075, 3.3934137088580676, 2.6995659832438164, 2.6696202574455787, 2.7541663825128597, 2.520494123161187, 3.47339220967801]"
CCOc1ccc(cc1)[C@@H]2C(=C(C(=O)N2CCC(=O)[O-])[O-])C(=O)C,"[2.3845322380931444, 2.8808525812317614, 2.1282920282751965, 3.095154513524703, 2.0514142279904375, 2.2750684938316015, 2.018521591084182, 2.3190842572755095, 2.274920624474244, 3.346520409858731, 1.7083710665982994, 3.4225480318276063, 2.6658473837143655, 2.0107663232632063, 1.8572274719753525, 2.4700470460444373, 2.369520887249269, 2.1720972423693476, 3.3751361933499413, 2.191073626988579, 2.4765744260487774, 1.9547733679137251, 2.3039525737624076, 1.8351860557320416, 2.0705339738366635, 2.4837446340471603, 2.142479688696856, 3.3574667691524716, 1.932753681053022, 2.3427629992543926, 2.8218317307889698, 2.226011942843349, 1.9042436080940788, 1.9013510917739267, 2.264798664429433, 2.11156927878309, 3.441190580731885, 2.0052841214460093, 1.9002792249374765, 1.8261183577299276, 1.9994133932769926, 3.038601347032114, 2.0722564183682137, 1.9988264038131676, 3.2378049247870497, 2.619253964357588, 2.5280422746431994, 2.547708826741647, 2.3906845566103234, 3.247504880294124]"
CCOc1ccc(cc1)[C@H]2C(=C(C(=O)N2CCC(=O)[O-])[O-])C(=O)C,"[2.3845322380931444, 2.8808525812317614, 2.1282920282751965, 3.095154513524703, 2.0514142279904375, 2.2750684938316015, 2.018521591084182, 2.3190842572755095, 2.274920624474244, 3.346520409858731, 1.7083710665982994, 3.4225480318276063, 2.6658473837143655, 2.0107663232632063, 1.8572274719753525, 2.4700470460444373, 2.369520887249269, 2.1720972423693476, 3.3751361933499413, 2.191073626988579, 2.4765744260487774, 1.9547733679137251, 2.3039525737624076, 1.8351860557320416, 2.0705339738366635, 2.4837446340471603, 2.142479688696856, 3.3574667691524716, 1.932753681053022, 2.3427629992543926, 2.8218317307889698, 2.226011942843349, 1.9042436080940788, 1.9013510917739267, 2.264798664429433, 2.11156927878309, 3.441190580731885, 2.0052841214460093, 1.9002792249374765, 1.8261183577299276, 1.9994133932769926, 3.038601347032114, 2.0722564183682137, 1.9988264038131676, 3.2378049247870497, 2.619253964357588, 2.5280422746431994, 2.547708826741647, 2.3906845566103234, 3.247504880294124]"
CCOc1ccc(o1)C(=O)N2CCC3(CC2)[C@@H](CC(=O)N3C)C(=O)[O-],"[2.4182515577851675, 2.9845545886889475, 2.141216128910425, 3.504278126143119, 2.070208828526761, 2.457453079621323, 1.9774904710418366, 2.5216922779487083, 2.3558313654758845, 3.717408045335715, 1.7028277994518, 3.7167448475670346, 2.840561699086633, 2.1261630201427746, 1.8738947847038268, 2.5120917881355376, 2.4858223700248416, 2.2397485233060324, 3.4834435834185777, 2.183786891732382, 2.538736626507555, 1.9111800512861898, 2.3278148877873965, 1.8010669341244139, 2.086262753752679, 2.5322160003079515, 2.181061322994661, 3.4734308281361566, 1.900456359626289, 2.5714760905678262, 3.0729762052493923, 2.2948725440757043, 1.8770697968391548, 1.9177013496471056, 2.28780497751433, 2.2349052235568383, 3.7859224171883263, 2.0053265792074684, 1.8714530967849503, 1.8024726966408235, 2.0675496326070673, 3.3109158389065243, 2.0817700450907917, 2.0344541477817626, 3.5666348687591984, 2.741945801509, 2.5981175790168685, 2.7253496340850907, 2.4416994059900627, 3.6438865274111]"
CCOc1ccc(o1)C(=O)N2CCC3(CC2)[C@H](CC(=O)N3C)C(=O)[O-],"[2.4182515577851675, 2.9845545886889475, 2.141216128910425, 3.504278126143119, 2.070208828526761, 2.457453079621323, 1.9774904710418366, 2.5216922779487083, 2.3558313654758845, 3.717408045335715, 1.7028277994518, 3.7167448475670346, 2.840561699086633, 2.1261630201427746, 1.8738947847038268, 2.5120917881355376, 2.4858223700248416, 2.2397485233060324, 3.4834435834185777, 2.183786891732382, 2.538736626507555, 1.9111800512861898, 2.3278148877873965, 1.8010669341244139, 2.086262753752679, 2.5322160003079515, 2.181061322994661, 3.4734308281361566, 1.900456359626289, 2.5714760905678262, 3.0729762052493923, 2.2948725440757043, 1.8770697968391548, 1.9177013496471056, 2.28780497751433, 2.2349052235568383, 3.7859224171883263, 2.0053265792074684, 1.8714530967849503, 1.8024726966408235, 2.0675496326070673, 3.3109158389065243, 2.0817700450907917, 2.0344541477817626, 3.5666348687591984, 2.741945801509, 2.5981175790168685, 2.7253496340850907, 2.4416994059900627, 3.6438865274111]"
CCOc1ccccc1N2C(=O)C(=O)N(C2=O)CCN3CCCC3=O,"[2.5522618353405577, 2.891757162969855, 2.295482468818055, 3.0919533609656633, 2.216164018274809, 2.4831950396966076, 2.085197054139397, 2.527456214700797, 2.443060022604236, 3.293878379651134, 1.8038166492611087, 3.3029160395724335, 2.7130039900525365, 2.133962436398045, 1.953443448160492, 2.620453953769876, 2.5477627417919004, 2.327473489502843, 3.27974157156292, 2.315837731014141, 2.633768388156771, 2.013957106298898, 2.467744663805888, 1.9154884510258807, 2.2342940119367865, 2.6225180392186926, 2.3301424272956237, 3.274556586893155, 1.9892214220169686, 2.5028976042143842, 2.8237485631996453, 2.38726422295551, 1.998544918138374, 2.0456459826114552, 2.442430045454397, 2.2939736954061525, 3.416808431586824, 2.155472329530995, 1.9926447242646266, 1.9362192437579362, 2.129655987577558, 3.044310092101895, 2.2364739630313815, 2.118672391269704, 3.155025786304949, 2.694919032251116, 2.698357874590202, 2.757677339968451, 2.546696300465526, 3.2620527664228467]"
CCOc1ccnc(n1)N2CCN(CC2)C(=O)CN3C(=O)CNC3=O,"[2.562064035379406, 3.046514693834392, 2.2537783095729913, 3.4039326843400857, 2.187800046216238, 2.413248389192103, 1.9145309391056613, 2.4629958670358603, 2.2918112460347837, 3.6064595510744843, 1.7251877898411667, 3.5952884559462754, 2.8840034116163507, 2.17209126713188, 1.8551063479547967, 2.6645475255960647, 2.412788654698209, 2.185085220739966, 3.464732741908088, 2.110519855741202, 2.4551378988291543, 1.848808981725619, 2.464377730457711, 1.771439014724447, 2.1758045400281363, 2.6794835577565146, 2.3200856982185663, 3.4633769131247636, 1.8408967719358547, 2.586727228035981, 3.0487946080387642, 2.2362955156706597, 1.8493768695566928, 1.9978450913683115, 2.4257931241040156, 2.201061048667792, 3.7160402432876496, 2.0878373715105063, 1.8368336093099997, 1.8319089057412359, 2.127724367699286, 3.2691665041852174, 2.191629648183585, 2.003433842669856, 3.4413941363065335, 2.8101345551623895, 2.5083688324592086, 2.660042590269623, 2.3644980740633894, 3.5731956939485348]"
CC[C@@H](C)C(=O)N1CCC(CC1)[C@@]2(C(=O)N(C(=O)N2)CC(=C)C)CC,"[2.581318412587522, 2.689891937939049, 2.422861435362959, 2.821602604133982, 2.3318908771855753, 2.4797647033649683, 2.281019051586139, 2.550544699100868, 2.5011656782407474, 2.9567542154417024, 1.9374065600229733, 2.955931117367866, 2.560067941406699, 2.183646032231129, 2.0695039175787624, 2.6078080358612166, 2.6006122923753634, 2.38483533023372, 2.913278301250106, 2.456335570605204, 2.7151756209250832, 2.207479688649621, 2.545363061670126, 2.118148181920427, 2.4021925713403363, 2.592253657046974, 2.4420115791581627, 2.943130682157561, 2.112801967955064, 2.4641013550452353, 2.5991891904146978, 2.454858168494021, 2.188069310124556, 2.1882707979310836, 2.52429306271966, 2.31536270455007, 3.071319491992468, 2.3218926179762147, 2.1827997110970605, 2.1234063170207693, 2.209215295001208, 2.8064875205626696, 2.3627492053730443, 2.2160208494632583, 2.8473180717550415, 2.5828238607501754, 2.7762823507893364, 2.7867998124598725, 2.6417780064289396, 2.9721665753507036]"
CC[C@@H](C)C(=O)N1CCC(CC1)[C@]2(C(=O)N(C(=O)N2)CC(=C)C)CC,"[2.581318412587522, 2.689891937939049, 2.422861435362959, 2.821602604133982, 2.3318908771855753, 2.4797647033649683, 2.281019051586139, 2.550544699100868, 2.5011656782407474, 2.9567542154417024, 1.9374065600229733, 2.955931117367866, 2.560067941406699, 2.183646032231129, 2.0695039175787624, 2.6078080358612166, 2.6006122923753634, 2.38483533023372, 2.913278301250106, 2.456335570605204, 2.7151756209250832, 2.207479688649621, 2.545363061670126, 2.118148181920427, 2.4021925713403363, 2.592253657046974, 2.4420115791581627, 2.943130682157561, 2.112801967955064, 2.4641013550452353, 2.5991891904146978, 2.454858168494021, 2.188069310124556, 2.1882707979310836, 2.52429306271966, 2.31536270455007, 3.071319491992468, 2.3218926179762147, 2.1827997110970605, 2.1234063170207693, 2.209215295001208, 2.8064875205626696, 2.3627492053730443, 2.2160208494632583, 2.8473180717550415, 2.5828238607501754, 2.7762823507893364, 2.7867998124598725, 2.6417780064289396, 2.9721665753507036]"
CC[C@@H](C)NC(=O)CCNC(=O)Cc1c(nc2nc(nn2c1C)N)C,"[2.2901422128216566, 2.518701202008403, 2.1387002323239797, 3.1580750284002437, 2.0462922907122056, 2.8625755152556676, 2.141102358000948, 2.9691752681005066, 2.7041448654255005, 3.2008925399286867, 1.8292314589581242, 3.0763693298613335, 2.4955913304027675, 2.2841325358936175, 2.0724523142753775, 2.329064756130492, 2.901630201193899, 2.552680092667109, 2.7501348141513935, 2.5040183854809, 2.929342422660376, 2.0631254873197498, 2.2514010702847536, 1.953042614164394, 2.109576295598648, 2.325929015439145, 2.1264905857781558, 2.7668335706325635, 2.0504637576885942, 2.8749482836291795, 2.6819115242758733, 2.6240532879414786, 2.0579340261568846, 1.9317669432028362, 2.2322014600192803, 2.559328970529298, 3.21367103765644, 2.0529200827664904, 2.0485350345822964, 1.9176474480331394, 2.2066006405624043, 2.880988171024647, 2.084388162076225, 2.3040945745744223, 3.034496256963127, 2.4757597633984987, 3.051842167409778, 3.2484810126953296, 2.876897335704058, 3.2402222652391237]"
CC[C@@H](C)n1c(c(n2c1nc3c2c(=O)n(c(=O)n3C)CC(=C)C)C)C,"[1.8497050615481645, 1.9506930337191317, 1.810837170649006, 2.6113663152239583, 1.693619099000776, 3.760593999934013, 2.3091145539381848, 4.064179392955785, 3.5011900897298722, 2.5656996848077513, 1.6731898907011629, 2.359415265026732, 1.9256694052676195, 2.023738959286857, 2.212153149347431, 1.8349109843476201, 3.934327150929926, 3.2380288492917337, 2.1077622362175306, 3.392719440113966, 4.072251944336945, 2.1789961186330653, 1.8516659985816495, 1.9730761484013841, 1.8187274129320405, 1.8330390223271595, 1.7234968483400899, 2.1220229202439724, 2.2255737588379225, 2.9158907044866678, 2.090324677435767, 3.3440757728511725, 2.169237160325309, 1.6379846781861789, 1.844246029856138, 3.1260495770544567, 2.530259734686927, 1.7816398248776129, 2.1498460447014214, 1.7677805908346618, 1.9475948195983652, 2.2848628418353885, 1.761978080691359, 2.6962435699533724, 2.4138617554998554, 2.0018340073835166, 4.529665683698751, 4.594164489667721, 4.15701005990999, 2.6376859917939153]"
CC[C@@H]1CCCCN1C(=O)CN2C(=O)c3cccc(c3C2=O)[N+](=O)[O-],"[2.488178798367748, 2.8384921203853297, 2.2622832006691898, 3.007193919985106, 2.1782662794541916, 2.5222084116366172, 2.1646646993127328, 2.583620738953049, 2.5097947370208087, 3.229473707765686, 1.8196429736478812, 3.252052645546554, 2.648757428056705, 2.100735975883605, 1.9883563922313212, 2.543807712879003, 2.6167339121026503, 2.384469573887007, 3.26392407376274, 2.4066823263683634, 2.721066665273327, 2.091215320575039, 2.4153381750321574, 1.9733750970771589, 2.217669929425007, 2.5497681487974324, 2.280514657045053, 3.2519896473778402, 2.0523800013244387, 2.45512734440963, 2.7595057029898165, 2.452440853098248, 2.0598684827848546, 2.02893609778989, 2.392291657002655, 2.3271021417559496, 3.352386741343614, 2.144394026060344, 2.0541456537452802, 1.9610872596342162, 2.109622499728125, 2.9850108053332036, 2.206685367591642, 2.1619707548737472, 3.0979368638757903, 2.638807623504138, 2.796263558853042, 2.8289249806230554, 2.6393531649255624, 3.185481150233448]"
CC[C@H](C)C(=O)N1CCC(CC1)[C@@]2(C(=O)N(C(=O)N2)CC(=C)C)CC,"[2.581318412587522, 2.689891937939049, 2.422861435362959, 2.821602604133982, 2.3318908771855753, 2.4797647033649683, 2.281019051586139, 2.550544699100868, 2.5011656782407474, 2.9567542154417024, 1.9374065600229733, 2.955931117367866, 2.560067941406699, 2.183646032231129, 2.0695039175787624, 2.6078080358612166, 2.6006122923753634, 2.38483533023372, 2.913278301250106, 2.456335570605204, 2.7151756209250832, 2.207479688649621, 2.545363061670126, 2.118148181920427, 2.4021925713403363, 2.592253657046974, 2.4420115791581627, 2.943130682157561, 2.112801967955064, 2.4641013550452353, 2.5991891904146978, 2.454858168494021, 2.188069310124556, 2.1882707979310836, 2.52429306271966, 2.31536270455007, 3.071319491992468, 2.3218926179762147, 2.1827997110970605, 2.1234063170207693, 2.209215295001208, 2.8064875205626696, 2.3627492053730443, 2.2160208494632583, 2.8473180717550415, 2.5828238607501754, 2.7762823507893364, 2.7867998124598725, 2.6417780064289396, 2.9721665753507036]"
CC[C@H](C)C(=O)N1CCC(CC1)[C@]2(C(=O)N(C(=O)N2)CC(=C)C)CC,"[2.581318412587522, 2.689891937939049, 2.422861435362959, 2.821602604133982, 2.3318908771855753, 2.4797647033649683, 2.281019051586139, 2.550544699100868, 2.5011656782407474, 2.9567542154417024, 1.9374065600229733, 2.955931117367866, 2.560067941406699, 2.183646032231129, 2.0695039175787624, 2.6078080358612166, 2.6006122923753634, 2.38483533023372, 2.913278301250106, 2.456335570605204, 2.7151756209250832, 2.207479688649621, 2.545363061670126, 2.118148181920427, 2.4021925713403363, 2.592253657046974, 2.4420115791581627, 2.943130682157561, 2.112801967955064, 2.4641013550452353, 2.5991891904146978, 2.454858168494021, 2.188069310124556, 2.1882707979310836, 2.52429306271966, 2.31536270455007, 3.071319491992468, 2.3218926179762147, 2.1827997110970605, 2.1234063170207693, 2.209215295001208, 2.8064875205626696, 2.3627492053730443, 2.2160208494632583, 2.8473180717550415, 2.5828238607501754, 2.7762823507893364, 2.7867998124598725, 2.6417780064289396, 2.9721665753507036]"
