smiles,fingerprints,LXRbeta binder
OC(c1ccc(cc1)N(CC(F)(F)F)S(=O)(=O)c1ccccc1)(C(F)(F)F)C(F)(F)F,"[2.592599999274627, 3.022281195213239, 2.2758728554096974, 5.879147962253129, 2.219086912389897, 3.4735033381919354, 2.2616036106379847, 3.478622643932233, 3.1349956205030374, 5.003677081186606, 2.1076065179538697, 6.673013169109929, 3.088984259239398, 2.9456954278463665, 2.439669033684647, 2.690237006079413, 3.343276700345026, 2.9856104767574045, 3.4590257327293217, 2.615700109374951, 3.233219400183634, 2.2297360483445563, 2.4787892207284794, 2.052739891778295, 2.21338366432502, 2.6975415156317144, 2.30537591885279, 3.4324215936083213, 2.3651350463068077, 4.208316295937632, 3.8132493397190688, 2.9988802631469347, 2.1205152868918535, 2.075012232765188, 2.433378722773167, 3.179602956614345, 4.5471465895448535, 2.14250471727476, 2.1498955260909067, 2.0033244739579956, 2.607680830391714, 4.05212141921504, 2.2283037798833263, 2.665567068903284, 5.067190010181113, 2.907126870417765, 3.366120036489744, 3.688823441943814, 3.103223350316362, 4.943464835668804]",1.0
c1(cccc(n2ncc(CN(C)Cc3c4c(ccc3)non4)c2)c1)OC,"[2.8014454954002233, 3.5370951725630597, 2.3057908288536755, 3.8146157768745144, 2.2648947727752486, 2.2676253108433237, 1.7418004995761422, 2.2829251775630084, 2.1593563238695856, 4.140906627691075, 1.6718954198951366, 4.210592310510709, 3.2833875500215868, 2.1949581054095244, 1.7317567151321087, 2.9836066431456914, 2.259927605555852, 2.0663913010262096, 4.116608817199926, 1.9874647701914827, 2.274299349462147, 1.6593116529168497, 2.6182919936250144, 1.6361466035776533, 2.155596929373404, 3.0086902116514884, 2.404207969609377, 4.0684880252089375, 1.6780019429286415, 2.581961298252621, 3.4857205883668647, 2.1088264510102404, 1.7479574452078426, 1.9932893383479653, 2.5635207783010903, 2.1070308315648174, 4.290804686850493, 2.0771846749470058, 1.709008735699003, 1.7540420286048841, 2.161192325274109, 3.726134046417184, 2.228520254203872, 1.9060221810833928, 3.966792935139597, 3.1772795437578454, 2.3425964021913472, 2.4831497530427553, 2.227952372528449, 4.034933426757018]",0.0
c1c(O[C@@H](C)CNc2nncc(n2)c2c(cccc2)F)cccn1,"[2.4935862195716565, 2.813158195841071, 2.165316195435917, 2.987314002569631, 2.107183937968067, 2.4765858136786254, 1.8627200309888015, 2.5258490795087507, 2.380785872734325, 3.1639232405991047, 1.7110264092654308, 3.1808079336830675, 2.634971686379249, 2.0774769281023473, 1.8253449681908407, 2.588982255629893, 2.5127047701882077, 2.244946970772821, 3.1573424289774294, 2.194371612880973, 2.5269059519428185, 1.782526206657969, 2.373354489465198, 1.756380817729649, 2.0645283146485367, 2.5875716044711505, 2.208252935528409, 3.131994012882446, 1.7903936373662446, 2.4759384815694325, 2.726674823266622, 2.301902864012865, 1.8682194716550158, 1.8928016725009538, 2.3581459077369358, 2.240773444878929, 3.2928551286738874, 2.0171163987423952, 1.8507104646591268, 1.8040841005308024, 2.0731908662549596, 2.9205993343031094, 2.11283513676209, 2.0223437590361653, 3.0138807610460345, 2.6266813939807827, 2.6404695850919837, 2.7852041264278498, 2.5046658475220633, 3.1445999076893685]",0.0
c1cc(cc(c1)C(F)(F)F)[C@H]2CN(CCO2)CCn3cncn3,"[2.3851572270683405, 2.9148026683447767, 1.9908970393870054, 3.7027397827401067, 1.959710178408722, 2.088310470274715, 1.5239340648196658, 2.085617601639656, 1.9459018432732675, 3.76082460448637, 1.4853670234959935, 4.127533131641732, 2.784437235044403, 2.0341214194567794, 1.5716440574171953, 2.524187740200834, 2.032742362377342, 1.8637379228674313, 3.364384199135391, 1.7234776541341423, 2.0171267524325747, 1.467233349726325, 2.236523117899949, 1.4324598749314033, 1.8848968315664658, 2.5420873899152663, 2.0939196139667096, 3.334983028994928, 1.4952141093441074, 2.5036584549988805, 3.1264701416877045, 1.8863473450346806, 1.510544734516517, 1.7409487607609575, 2.194209327895875, 1.9477303871320317, 3.778381871437122, 1.7985720395080138, 1.4911322326404024, 1.530205167201148, 1.9125347625643134, 3.324213626138315, 1.9282851557352776, 1.709114259191687, 3.6878926157151835, 2.633566361903206, 2.067776344197166, 2.2107043651330285, 1.9455514642830414, 3.698188287333846]",0.0
c1cc(cnc1)CNc1cc(c2cc[nH]c2n1)c1cc(ccn1)CO,"[2.8582566791976927, 3.461203069713841, 2.3325628252435173, 3.4504112280024093, 2.3074795703732263, 2.1458913888468056, 1.666510831246094, 2.1657436558444525, 2.057661761599417, 3.7479228134269085, 1.6379770527814224, 3.8865235125743016, 3.1637664456724295, 2.0731816096100144, 1.640635545851706, 3.0434615057864893, 2.148545599323313, 1.9589359950669083, 3.960986504610605, 1.9150728796978256, 2.1613477031400414, 1.5808428114867588, 2.660173945085969, 1.5925452023603595, 2.171799006437449, 3.0566794873936045, 2.4528145707654847, 3.9179292445299465, 1.5867849269256393, 2.376663469969504, 3.253769227678921, 2.0079699985518364, 1.7077594354489833, 2.0080308416574013, 2.6130175116148244, 1.9833056961553632, 3.9625734179960013, 2.093660430586264, 1.6663448884793528, 1.743945913176069, 2.0832691704266155, 3.4773936820286986, 2.262307706402744, 1.8089925401072473, 3.6239967359694063, 3.0986025347681476, 2.2409505480594216, 2.362987614453499, 2.1335343986977207, 3.6872768651773464]",0.0
c1cc(ncc1Cl)c1cc(nc2c1cc[nH]2)NCc1ccncc1,"[2.7279802352436837, 3.3790790383040745, 2.208650849353603, 3.3773175522250183, 2.179621437418416, 2.033281877760274, 1.5726579990613136, 2.0517801205546853, 1.945045941598047, 3.684101888332278, 1.548736160909403, 3.833383040288987, 3.0819622239301827, 1.980788102263014, 1.5595337929055693, 2.9175270209878525, 2.0320520457151448, 1.8574414647669093, 3.9103632253755087, 1.802241926360718, 2.047916478151791, 1.492530753537224, 2.5342945876717784, 1.4922378579661677, 2.0440514416732207, 2.935006402139966, 2.3166951032217895, 3.857551346364137, 1.5091611176261206, 2.2795206728230237, 3.187558935826661, 1.9013030688948116, 1.6013425953790472, 1.8906350526627331, 2.481767323445834, 1.8859868302575777, 3.894820995945506, 1.9700991094337421, 1.5628831886180068, 1.6358067449043265, 1.9831046942593338, 3.403507359929103, 2.1375993984924513, 1.718518573379859, 3.5618162713773156, 3.003020956750527, 2.1203293561687233, 2.241716452477232, 2.016242915434891, 3.6094284718324197]",0.0
c1cc(oc1)c1nc([nH]n1)CNc1ccc2nnc(n2n1)C(F)F,"[2.3316450032928406, 2.8250730178467567, 2.005922246867443, 3.2621647923299375, 1.9437983809386992, 2.5466737180837997, 1.7641493305989089, 2.6069412407918735, 2.3968289274855596, 3.4473583760220294, 1.6283070457619966, 3.367289814747287, 2.7009899149459047, 2.1246044220511657, 1.821409402962522, 2.4397477511926304, 2.5513895111424936, 2.2729889787294826, 3.2180425566320334, 2.1778242665398313, 2.563305633135432, 1.6859715691537875, 2.2239369142916927, 1.6225100829254426, 1.8980502217975925, 2.4582867958333985, 2.0361399275714476, 3.195402282200312, 1.7541138824386493, 2.6231278086606538, 2.886513604809578, 2.321494787043659, 1.7476574939012814, 1.7522468201300063, 2.189452891445334, 2.291740849952357, 3.527850364925639, 1.8483284316946778, 1.7276146594076558, 1.6553180080629786, 2.05925388283155, 3.0827682035183392, 1.9512073617153112, 2.0406738156070565, 3.24854425302251, 2.6483293861300607, 2.695366749206933, 2.863087185011058, 2.5463005042705493, 3.422256930341862]",0.0
c1ccc(OC)cc1c1[nH]nc(c1)c1onc(n1)c1cnccc1,"[2.448338052526003, 3.07754256686512, 2.017826301060501, 3.429746645392906, 1.9726993279187586, 2.410324709305178, 1.616422940278323, 2.4502367861227006, 2.2360850817721554, 3.6658738768917507, 1.5417388608387688, 3.653838572535542, 2.8909360995045987, 2.0752421169300654, 1.6727568035844924, 2.6039765979454725, 2.3832864320051814, 2.1114327644636792, 3.5554801623344243, 1.9686035266162687, 2.3533249312756985, 1.5380130490782509, 2.2864599690964824, 1.5026941390934059, 1.8836865236433549, 2.6213546357041735, 2.0802974599696613, 3.5118905854643185, 1.601659724425002, 2.5657862142920953, 3.0721665839444694, 2.1556884459122436, 1.622763550074666, 1.7405047058850258, 2.245436452024985, 2.160353863117522, 3.7761114523725854, 1.8270379871284455, 1.595022104274809, 1.5755068544152488, 2.01233650445788, 3.2770170820585536, 1.9552866777937032, 1.8857963336712984, 3.475429133483149, 2.8088062506385683, 2.4662134674727967, 2.6826615320217884, 2.3238479477158394, 3.6144576146020944]",0.0
c1ccc(c(c1)CNc2nccc(n2)CCC(F)(F)F)n3cncn3,"[2.689763327389005, 3.0400814164883045, 2.329213938098294, 3.1101199383808, 2.2678806570348886, 2.4566257903000177, 1.9177911151356855, 2.497530775147769, 2.367121248273792, 3.310911741909954, 1.7882644549306124, 3.3607675899086784, 2.822146401326069, 2.153241751982441, 1.8860796481071587, 2.804478339039349, 2.4787482309267377, 2.249671031254276, 3.4001436223758805, 2.1945605955450946, 2.5014466368924353, 1.8413135620441605, 2.5635845970318067, 1.8168512388163274, 2.2098944629934216, 2.8023628660966455, 2.393850734168551, 3.3793446793229367, 1.8443661968731169, 2.5182508876170226, 2.8879325965119844, 2.2989494167051907, 1.920617764024018, 2.0286258714482566, 2.534819869299746, 2.2596091257313313, 3.4825310244539045, 2.149654672932564, 1.8998601059651488, 1.8909152678285532, 2.154937026110786, 3.0966377006715122, 2.2660407573092862, 2.0602750875958433, 3.172854553044969, 2.8075714990147063, 2.6000289236317364, 2.7300455348337054, 2.4673580663760526, 3.294327661099477]",0.0
c1ccc(c(c1)[C@@H](CNCc2ccc(cc2)C#N)O)C(F)(F)F,"[2.3308062304022172, 2.700079611447292, 1.986226020914227, 3.236123577211387, 1.9533655506136913, 2.294713035504058, 1.7182255912398965, 2.3226635371413917, 2.197098494306826, 3.3290029779557884, 1.5819092446648795, 3.576477424946214, 2.5662802614150855, 2.004516286280874, 1.7194079376617342, 2.439402556139157, 2.3109368549119065, 2.086174401727998, 3.103958062872454, 2.003093107995025, 2.313663588616465, 1.659422966166541, 2.198238289854648, 1.6002706293667013, 1.9042890918598547, 2.447000789129384, 2.0538852867010684, 3.071334120348618, 1.6829548314577267, 2.46286960908719, 2.8131815333784007, 2.1224269694033135, 1.6853756023370048, 1.759933827777024, 2.169441889509188, 2.108834708369253, 3.380790591926535, 1.8376459319428702, 1.677503034971907, 1.635246667402808, 1.9242840938385006, 3.001644055373314, 1.9375671945220159, 1.893600287432135, 3.2504443418588966, 2.4731796652001887, 2.4098055292410954, 2.5195878043055724, 2.2704144886610864, 3.274701814608588]",0.0
c1ccc(cc1)C[C@@H](c1ccccc1)Nc1ccc2nnnn2n1,"[2.5979518274791134, 3.139772116027351, 2.1259253604476576, 3.3613218711689843, 2.0995357513940167, 2.2652208305331403, 1.6026358978940711, 2.2868161492361883, 2.145606791155261, 3.615346494398059, 1.5643285912794793, 3.689271517758126, 2.9145026974336483, 2.0146766303950905, 1.6219251512078903, 2.751092638814218, 2.2612067644621408, 2.0271161910791626, 3.632491916762862, 1.9343480836779037, 2.24057694643693, 1.5239438145134352, 2.413887609529205, 1.5289681299966364, 1.988925082542385, 2.7689473764651136, 2.226300546502332, 3.584235769082439, 1.5522995481120243, 2.4088047475621823, 3.071721796699859, 2.072556546446475, 1.648524887111415, 1.8312693922078966, 2.3914323500751875, 2.055804849181442, 3.765872099184274, 1.9255800370302392, 1.6196303551252962, 1.6419470778457144, 1.9981020392210636, 3.2790981714234864, 2.0714356182201787, 1.8205173432227277, 3.4492424308793703, 2.8411071005988813, 2.347534569137597, 2.5186446030245384, 2.2168079375175287, 3.5451879524997807]",0.0
c1ccc(cc1)[C@@H](CCn1cncn1)Nc1ccc2cc[nH]c2n1,"[2.6995097048315344, 3.246937904942093, 2.2063356273678174, 3.3063462253629936, 2.1794564911239727, 2.1394806708936516, 1.6042743786766942, 2.155147054480351, 2.046861161043098, 3.5746014100623436, 1.5804649610522308, 3.690491941935935, 2.9792479764382, 2.0053788683741662, 1.5964919372104358, 2.8623318753493203, 2.139170004699921, 1.9405886431490669, 3.7420194857110385, 1.8799453737555338, 2.136062299686928, 1.5235591858743174, 2.509323914572469, 1.5405605460333334, 2.062307635397691, 2.878336089653682, 2.3202508436382923, 3.695566310368736, 1.5314389892709, 2.3293957191502233, 3.086004826369613, 1.985019933791635, 1.655764160021951, 1.8954041785187008, 2.480690910886129, 1.967790368528398, 3.766015826718296, 1.9913989126915141, 1.6221020270638786, 1.6786055212899278, 2.0086832883570263, 3.2971464405440254, 2.146567555064977, 1.7716002757233513, 3.435346132181961, 2.9124612563626506, 2.2198112068235387, 2.3578400235680954, 2.108371270347066, 3.5114926550402954]",0.0
n1(C[C@@H](CN(C)Cc2nn(nc2)c2ccccc2)O)nccc1,"[2.4912435092732026, 2.6990739974354447, 2.171215901559119, 2.7199090494162856, 2.126237874861382, 2.3057089758788645, 1.8338471664551685, 2.351491066093379, 2.252976513794347, 2.8778818065023413, 1.6639170210520362, 2.927626447270881, 2.50006546718506, 1.9536014436834375, 1.7485008015603523, 2.5786738438795904, 2.3641308712461226, 2.1294389010984967, 2.9825013287197706, 2.1346525940980383, 2.4000075423509157, 1.7554589615556904, 2.3737969651900412, 1.7422132445213576, 2.0866165786305952, 2.5698093575454672, 2.2400687261539622, 2.9664425514067423, 1.7281404710013508, 2.2743170492349076, 2.531398589607265, 2.1871809412324503, 1.8490474884141717, 1.905083555807519, 2.364658934342615, 2.0954181311661753, 3.0343359979537614, 2.0325026378922195, 1.8279405907278041, 1.8041494809725949, 1.9825232607116399, 2.720108331693347, 2.1250933504560976, 1.9324934205010207, 2.7630390757839325, 2.518748790535969, 2.5066703154830474, 2.6043245516063647, 2.3866622483805857, 2.879054278077069]",0.0
n1c(c(n(c2c(cccc2)F)n1)N)c1onc(n1)c1ccc(cc1)F,"[2.429867623396858, 2.903546513855402, 2.097421415176698, 3.2212420480193096, 2.0289212521101625, 2.7241450550898465, 1.905552594888582, 2.8325512490945384, 2.5731994536810183, 3.4153831702843056, 1.6709824085274816, 3.4002834084931726, 2.728320935929337, 2.107671843828873, 1.8874668258203, 2.5450071721558816, 2.774608105309648, 2.424533518559726, 3.3291706123705676, 2.398559755916788, 2.8131252094281636, 1.8124721574480818, 2.3123287804012795, 1.737180829410408, 1.986243838282951, 2.5547764106101924, 2.117849839840497, 3.2926353471419976, 1.8551762342885896, 2.620867895193078, 2.8880668357235324, 2.487181838367913, 1.8797231694422072, 1.830794989826195, 2.281588589464754, 2.4000944276321863, 3.5268823476165116, 1.940637469911266, 1.8510917352729765, 1.7425391037945874, 2.065700264061065, 3.096662961225748, 2.0409402488434374, 2.1460886901106035, 3.250443488163342, 2.691125736154075, 3.006706990265899, 3.1588269105547617, 2.823270493025292, 3.390542205989915]",0.0
n1nc(C)oc1[C@@H](C)Nc1cc(c(cc1)OCc1cnccc1)Cl,"[2.454705329357039, 3.0252521631797036, 2.0596374579130354, 3.3159129840703936, 2.0094935718829254, 2.3921176019415706, 1.703685414741502, 2.4557005852306686, 2.2539644546129876, 3.545965061501348, 1.5637290731496312, 3.5813870134978103, 2.839211998449287, 2.039753803191687, 1.7108334699156156, 2.59907626290721, 2.4027191335444362, 2.124234797582395, 3.478205377026751, 2.0283658649568332, 2.4051709035298168, 1.6273855952010878, 2.3160427600401867, 1.5741838342368772, 1.940666679739149, 2.613034225103525, 2.1178691840928705, 3.444516801172905, 1.6646222361898033, 2.4873469218755107, 2.999975862929954, 2.177061363327441, 1.6819694294588854, 1.7868596093791096, 2.27093824450824, 2.1398858024202685, 3.666581215654685, 1.8763754639989887, 1.6589083644166291, 1.6296301616235658, 1.989257262380157, 3.204467457808727, 1.9950286057737987, 1.9102090607075066, 3.3920169027859117, 2.759142260895252, 2.5163966890465947, 2.7023131077197426, 2.3714735277235337, 3.496719047606446]",0.0
o1c(c2nc(CN3CC[C@H](CNc4ccc(C)cn4)C3)on2)ccc1,"[2.6719902738383654, 3.286668816532727, 2.230224177889222, 3.503764586919533, 2.193436845515175, 2.314624707917989, 1.7144298076733822, 2.3654222751049474, 2.188905015792348, 3.7751304379351147, 1.6173016965829676, 3.830840885000476, 3.0585733544085008, 2.1217720831781444, 1.707055820229157, 2.8271559962562374, 2.3150637287898514, 2.075198253576847, 3.7935539067717725, 2.0122560865451633, 2.3257936908459267, 1.6294911661989324, 2.5083056083883437, 1.6102580324179083, 2.1111034250374177, 2.8481731116054334, 2.3382515706007005, 3.763117343426132, 1.6398080235298396, 2.5163144211587976, 3.2111825747576157, 2.125253571598763, 1.726096729406153, 1.941504106704094, 2.468558711149075, 2.0988902915518017, 3.9331167966570293, 2.0255969898138395, 1.68935254922966, 1.7151175099208025, 2.08660883704289, 3.4373201867085625, 2.1632513198558705, 1.8971667941987, 3.6109474431309883, 2.9649550126693383, 2.4199626072568714, 2.5779159088842682, 2.2929774237198233, 3.7202394860764985]",0.0
